Code,Term,Explanation
SAT-H.2,pathyam,"wholesome,dietary items, activities and behavioral regimen that are beneficial for the body channels or systems"
SAT-H.3,apathyam,"unwholesome,dietary items, activities and behavioral regimen that are not beneficial for the body channels or systems; antonym for <em>pathya</em>"
�SAT-H.4,AhArasya svarUpa-BedaH,"�varieties of food,classification of food items based on mode of eating"
SAT-H.5,aSitam,"�eatables,solid food items such as rice, pancakes etc. which are to be chewed and consumed"
SAT-H.6,pItam,"�drinkables,food items such as juices, milk, buttermilk etc. which are in liquid form"
�SAT-H.7,lIDham,"�lickables,semisolid food items such as pastes, jam, jelly etc which are licked and consumed"
�SAT-H.8,coShyam,"�suckable,liquid food items which can be sucked and consumed such as juicy fruits like mango etc."
�SAT-H.9,KAditam,"�Hard eatables,solid food items which are hard and need the help of teeth for disintegration before swallowing"
�SAT-H.10,carvyam,"�chewables,food which is prominently require chewing for eating"
�SAT-H.11,BakShyam,"masticated eatables,dietary substances that need to be masticated"
�SAT-H.12,AhAravargaH,
�SAT-H.13,SUkadhAnya-vargaH,"group of grains with awn/ monocotyledons,group of principle staple food such as rice, wheat, barley, rye, corn/maize, oats etc. which have awn and spikes and are derived from grasses"
�SAT-H.14,SamIdhAnya-vargaH/ SimbidhAnya-vargaH/ vaidala-vargaH,"group of pulses/legumes,group of seeds of plants which are covered with pod such as black gram, green gram, horse gram, green pea, pigeon pea, chick pea etc."
�SAT-H.15,mAMsavargaH,"group of meat,group of meat of various animals such as goat, buffalo etc."
�SAT-H.16,SAkavargaH,"group of vegetables,group of vegetables such as v?stuka <em>(Chenopodium album)</em>, ta??ul?yaka <em>(Amaranthus spinosus)</em> k?kam?c? <em>(Solanum nigrum)</em> etc."
�SAT-H.17,PalavargaH,"group of fruits,group of fruits such as dr?k?? <em>(Vitis vinifera)</em>, d??ima <em>(Punica granatum)</em>, n?rikela <em>(Cocos nucifera)</em> etc."
�SAT-H.18,haritavargaH,"group of salads,group of salads such as m?laka <em>(Raphanus sativus)</em>, dh?nyaka <em>(Coriandrum sativum)</em> etc."
�SAT-H.19,sUpyam,"suitable for preparation of soup,pulses which are good for preparation of soup such as green gram"
�SAT-H.20,madyavargaH,"group of fermented liquors,group of fermented liquors such as wine etc."
�SAT-H.21,gorasavargaH,"group of milk and milk products,group of milk and milk products such as milk, curd, buttermilk, butter, ghee obtained from various animals such as cow, buffalo, goat etc."
�SAT-H.22,ikShuvargaH,"group of sugars,group of substances derived from sugarcane (such as sugarcane juice, jaggery, sugar)"
�SAT-H.23,AhAropayogivargaH,"group of adjuvant of food,group of adjuvant of food such as all types of oil, dry ginger, pippal? <em>(Piper longum)</em>, asafetida, rock salt etc."
�SAT-H.24,agnisiddha,"processed by heating,process of cooking by direct or indirect contact with fire or heat"
�SAT-H.25,kukUlapAcanam,"cooking with steam,process of cooking with the help of steam"
�SAT-H.26,karparapAcanam,"cooking on pan,method of cooking on hot pan usually made of mud"
�SAT-H.27,agnisannikarShaH,"contact with fire/ heat,type of sa?sk?ra which involves modulation of properties of food articles by cooking process by direct or indirect heating"
�SAT-H.28,kAlaprakarShaH,"long duration,type of sa?sk?ra which involves keeping of food articles for long duration to get desirable modulation in properties"
�SAT-H.29,BAjanam,"vessels or utensils,type of sa?sk?ra where properties of the food items are modified by use of specific utensils for preparation, eating and storage"
�SAT-H.30,vAsanam,"infusing,type of sa?sk?ra which involves transferring of properties by keeping in contact with another substance"
�SAT-H.31,manthanam,"churning,type of sa?sk?ra which involves transformation in properties of a substance by churning"
�SAT-H.32,madhukroDaH,"preparation made of honey and flour,prepared by mixing of flour with honey and solidified by frying"
�SAT-H.33,sapiNDikaH,"preparation similar to madhukro?a with more honey,preparation similar to madhukro?a where honey is mixed additionally and prepared in the form of bolus"
�SAT-H.34,kRutAnnavargaH,"group of processed food items,group of processed food items such as pey? (thin gruel of rice), odana (boiled rice) etc."
�SAT-H.35,maNDaH,"�rice water,liquid portion of rice prepared by adding 1 part rice and 14 part water which has the therapeutic properties of facilitating evacuation of flatus, relives thirst, weakness, improving agni and softening of srotas"
�SAT-H.36,peyA,"thin gruel of rice,thin gruel of rice along with its solid portion (siktha) which is easily digestible and thus increases agni; prepared by adding 14 parts of water and 1 part of broken rice boiling well till all the rice particles become soft"
�SAT-H.37,vilepI,"thick gruel of rice,rice gruel preparation having more solid portion compared to liquid; prepared by adding 4 parts of water and 1 part of broken rice and boiling till rice becomes soft"
�SAT-H.38,odanam,"type of preparation rice -,prepared with 5 parts of water and 1 part of rice and boiling till rice becomes soft"
�SAT-H.39,lAjA,"parched grain,preparation of roasted grains which is easily digestible and cures thirst, vomiting, diarrhea, diabetes, obesity, kapha and pitta"
�SAT-H.40,lAjapeyA,"thin gruel of parched grain,thin gruel prepared from parched grains"
�SAT-H.41,lAjamaNDaH,"liquid portion of gruel of parched grain,liquid portion of gruel prepared from parched grains which is good appetizer and pacifies thirst and diarrhea"
�SAT-H.42,saMskRutalAjamaNDaH,"processed liquid portion of gruel of parched grain,liquid portion of gruel of parched grains processed with oil/ghee, spices etc."
�SAT-H.43,lAjasaktu,"flour of roasted parched grain,type of food preparation made from flour of roasted parched grain by adding sufficient quantity of water and sugar"
�SAT-H.44,kulmASha,"kind of gruel,kind of gruel made from flour of barley soaked in hot water followed by boiling"
�SAT-H.45,yUShaH,"soup of vegetables and/or pulses,type of food preparation in which soup of vegetables and/or pulses is prepared by adding 16 times of water"
�SAT-H.46,akRutayUShaH,"non-processed soup of vegetables and/or pulses,type of food preparation in which soup of vegetables and/or pulses is prepared by adding 16 times of water without processing with oil/ghee, spices etc."
�SAT-H.47,kRutayUShaH,"processed soup of vegetables and/or pulses,type of food preparation in which soup of vegetables and/or pulses is prepared by adding 16 times of water and processed with oil/ghee, spices etc."
�SAT-H.48,rasaH,"meat soup,soup prepared from meat"
�SAT-H.49,tanurasaH,"thin soup of meat,meat soup prepared by more quantity of water"
�SAT-H.50,kRutarasaH,"processed soup of meat,soup prepared from meat and processed with oil/ghee, spices etc."
�SAT-H.51,amlasUpa,"sour soup,soup prepared by adding some sour substances"
�SAT-H.52,anamlasUpa,"soup without adding sour substances,soup prepared without adding any sour substances"
�SAT-H.53,saktuH,"roasted grain flour,dietetic preparation prepared by adding sugar and water to flour of roasted grains like barley, wheat, bengal gram, parched rice etc."
�SAT-H.54,SAlisaktu,"flour of roasted ??li,dietetic preparation prepared by adding sugar and water to flour of roasted ??li"
�SAT-H.55,apUpaH,"cake of flour/ a sort of bread,type of food preparation made from flour of rice, barley or wheat"
�SAT-H.56,vATyaH,"porridge prepared with fried barley,type of food preparation made by fried barley"
�SAT-H.57,dhAnAH,"fried grains, germinated seeds or cereals,fried grains, germinated seeds or cereals such as barley, rice etc."
�SAT-H.58,virUDhadhAnAH,"sprouted grains,sprouted grains such as wheat, barley, green gram, bengal gram"
�SAT-H.59,SaShkuliH,"type of cake,a large round cake composed of ground rice, sugar, and sesamum, and cooked in oil"
�SAT-H.60,madhukroDaH,"fritter with sweet stuffing,type of food preparation in which sweet stuffed substance is coated in batter and deep-fried"
�SAT-H.61,pUpaH,"fried sweet bread,sort of sweet bread prepared by adding sugar and deep fried"
�SAT-H.62,pUpalikA,"deep fried sweet bread of flour,type of sweet cake fried in ghee or oil"
�SAT-H.63,veSavAraH,"boneless meat prepared with certain condiments,preparation in which meat devoid of any bone is cooked, ground along with spices such as pepper, garlic etc and ghee, made into flattened balls and cooked in steam"
�SAT-H.64,pRuthukaH,"flattened rice,preparation made from dehusked paddy which is made wet, fried and then parched and flattened"
�SAT-H.65,pAnakam,"beverage,soft drinks prepared with unripe fruit such as mango, grapes, dates and jujube etc. by adding sugar and spices"
�SAT-H.66,rAgaH,"sweet sour sauce,preparation having sweet, sour and salty taste usually made by using the juice of v?k??mla, par??aka and jambu and by adding sugar, sauvarcala, saindhava lava?a and a little quantity of mustard powder"
�SAT-H.67,ShADavaH,"confectionery,various type of preparations made of sweet, sour and salty substances"
�SAT-H.68,lehaH,"electuary,sweet semi-liquid preparation that is consumed by licking"
�SAT-H.69,Suktam,"vinegar,a kind of sour liquid prepared from roots and fruits by first steeping them in oil and salt, then drying them, and afterwards leaving them in water to undergo acetous fermentation"
�SAT-H.70,SiNDAkI,"type of fermented beverage,specific preparation made by fermentation process"
�SAT-H.71,kA~jjikam / kA~jjI,"Sour gruel,prepared by using cereals ( rice & horse gram) and pulses and fermented till it become sour"
�SAT-H.72,KaDaH,"beverage prepared from fruit,type of beverage prepared from sour fruits like jujube"
�SAT-H.73,kAmbalikaH,"beverage prepared from roots and sesame,type of beverage prepared from roots and sesame"
�SAT-H.74,kRuSarA,"porridge,food preparation made with rice, green gram, salt, ginger, asafetida in appropriate quantity and boiled together till rice becomes soft"
�SAT-H.75,piNyAkaH,"oil cakes,the residue of seeds which have been ground for oil"
�SAT-H.76,vATya-maNDaH,"liquid portion of porridge prepared with fried barley,liquid portion of food preparation made by fried barley consisting 1 part fried barley and 14 parts of water"
�SAT-H.77,mAMsarasaH,"soup prepared with meat,soup prepared with meat by adding trika?u, ghee & jaggery and 8 times of water by reducing it to 1/4th"
�SAT-H.78,kShIram/payaH/dugdham,"milk,generally denotes cow milk"
�SAT-H.79,kShIra-vargaH,"group of milk,group of milk obtained from different types of animals"
�SAT-H.80,kShIrAShTakam,"group of eight types of milk obtained from different sources,it includes the milk produced by cow, buffalo, sheep, goat, horse, elephant, camel and human"
�SAT-H.81,gorasavargaH,"group of cow milk products,group of cow milk & milk products"
�SAT-H.82,dadhi-vargaH,"group of yoghurts,group of yoghurts and its various stages"
�SAT-H.83,GolaH,"butter-milk having no water in it,type of  curd preparation in which curd is churned without adding water and without removing butter"
�SAT-H.84,mathitaH,"buttermilk churned without water,type of curd preparation in which curd is churned without adding water after removing butter"
�SAT-H.85,udaSvit,"buttermilk having half quantity of water in it,type of curd preparation in which curd is churned by adding 1/2 quantity of the water"
�SAT-H.86,takram,"buttermilk,type of curd preparation in which curd is churned by adding 1/4th quantity of water in it"
�SAT-H.87,kaTvaram,"whey or buttermilk mixed with water,the watery part of milk that remains after the formation of curds or buttermilk mixed with more quantity of water"
�SAT-H.88,kilATam,"inspissated milk,solid part of milk obtained by curdling of milk"
�SAT-H.89,kUrcikA,"solid part of milk boiled with butter milk or curd,when the milk is boiled with butter milk or curd, the obtained solid portion is called k?rcik?"
�SAT-H.90,takra-kUrcikA,"solid part of milk boiled with buttermilk,when the milk is boiled with buttermilk, the obtained solid portion is called takra k?rcik?"
�SAT-H.91,dadhi-kUrcikA,"solid part of milk boiled with curd,when the milk is boiled with curd, the obtained solid portion is called dadhi k?rcik?"
�SAT-H.92,pIyUShaH,"colostrum,the milk of mammals produced just after the delivery. It is considered as nourishing and heavy to digest."
�SAT-H.93,rasAlA,"sweet preparation of curd,preparation of curd obtained by mixing of sugar and spices such as pepper etc."
�SAT-H.94,dadhimastu,"watery part of the curd,supernatant liquid portion of the curd"
�SAT-H.95,madhuvarga,"group of honey,group of honey produced by various types of honey-bee"
�SAT-H.96,kShaudram,"variety of honey,variety of brownish colored honey produced by small type of honey-bee"
�SAT-H.97,pauttikam,"variety of honey,variety of honey with color similar to ghee and produced by big type of honey-bee"
�SAT-H.98,BrAmaram,"variety of honey,variety of whitish colored honey produced by large black bee"
�SAT-H.99,mAkShikam,"variety of honey,variety of honey with color similar to oil and produced by tawny colored honey bee. It is considered as the best among other varieties of honey."
�SAT-H.100,ambuvargaH/ jalavargaH,"group of various types of water,group of various types of processed and unprocessed water such as rain water, water from wells, lakes, rivers, coconut water, boiled water etc."
�SAT-H.101,ambu / ApaH,"water or the watery element of the body,water obtained from various sources or the watery element of the body"
�SAT-H.102,antarikSha-jalam/ AntarikSha-udakam,"rain water before reaching the earth surface,rain water collected directly before reaching earth surface and is considered to be the best among all water"
�SAT-H.103,nAdeya-udakam,"river water,water obtained from rivers"
�SAT-H.104,tauShAram,"dew water,water obtained from dew drops formed at night in the cold seasons or rain water accumulated on leaves"
�SAT-H.105,audBida-jalam,"�spring water,water which springs naturally from the earth"
�SAT-H.106,kAram,"water derived from hailstone,source of water which is drawn from liquefaction of hailstones"
�SAT-H.107,kaupam,"well water,kind of water derived from well which is considered suitable in spring and summer seasons"
�SAT-H.108,gA~ggajalam,"uncontaminated water,type of water which is not contaminated with dust, soot, and toxic gases other environmental impurities"
�SAT-H.109,dhAram,"fall water�,type of water which is originated from the mountain in the form of falls"
�SAT-H.110,prAsravaNam,"water derived from a spring or fountain,type of water derived from small falls or fountain"
�SAT-H.111,vApyam,"step well water,type of water derived from step well"
�SAT-H.112,sAmudra-jalam,"surface water,surface water which is very much prone for contamination with dust, soot, toxic substances, micro organisms or any other environmental impurities"
�SAT-H.113,sArasam,"lake water,type of water derived from lakes which is best for consumption in hemanta ?tu (early winter)"
�SAT-H.114,haMsodakam,"water detoxified by exposure to rays of the sun and the moon and also Agastya star,water purified by the rays of the sun and the moon and detoxified by the effect of Agastya Nak?atra (name of star which is seen in sarad ?tu)"
